classification,created_at,created_by,is_cold_storage,is_habit_forming,name
HD,2018-01-19T08:06:30.593Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Digestive Supplements
HD,2018-01-19T08:06:30.596Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fungal Diastase
HD,2018-01-19T08:06:32.812Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Lincomycin
HD,2018-01-19T08:06:40.502Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cyclopentolate
HD,2018-01-19T08:06:50.590Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Polyvinyl Alcohol
"",,,false,false,Tobramycin
HD,2018-01-19T08:08:29.320Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Enzymes
NSD,2018-01-19T08:08:38.101Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Para Aminobenzoic Acid
HD,2018-01-19T08:08:39.313Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Butylene Glyco Dicapryl Ether Lactic Acid
HD,2018-01-19T08:08:50.627Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Hair Preparation
HD,2018-01-19T08:08:51.987Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Kojic Acid
HD,2018-01-19T08:08:51.989Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pine Bark
HD,2018-01-19T08:09:04.601Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Alginate
OTC,2018-01-19T08:09:08.633Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cissus Quandrangularis
HD,2018-01-19T08:09:09.689Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Withania Somnifera
HD,2018-01-19T08:09:18.173Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Wheat Germ Oil
"",,,false,false,Charcoal
NSD,2018-01-19T08:09:28.396Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rimonabant
"",,,false,false,Glycerol
"",,,false,false,Mupirocin
"",,,false,false,Glycerine
HD,2018-01-19T08:10:47.839Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Starch
HD,2018-01-19T08:10:49.061Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Chlorphenesin
HD,2018-01-19T08:10:52.592Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dichlorobenzyl Alcohol
HD,2018-01-19T08:11:23.550Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Enrofloxacin
HD,2018-01-19T08:11:23.750Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fenbendazole
HD,2018-01-19T08:11:30.459Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Oxyclozanide
HD,2018-01-19T08:13:20.297Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Polymyxin-B Sulphate
HD,2018-01-19T08:13:21.226Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Phenylmercuric
HD,2018-01-19T08:13:22.998Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Acid Phosphate
NSD,2018-01-19T08:13:26.826Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Benzyl Benzoate
H1D,2018-01-19T08:13:36.063Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Eucalyptus
HD,2018-01-19T08:13:36.263Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ichthammol
HD,2018-01-19T08:13:44.022Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pheniramine Maleate
"",,,false,false,Atropine
H1D,2018-01-19T08:14:33.304Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefditoren Pivoxil
HD,2018-01-19T08:14:40.575Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Milnacipran
"",,,false,false,Zeaxanthin
HD,2018-01-19T08:14:44.155Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Bisoprolol
HD,2018-01-19T08:14:45.033Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rebamipide
HD,2018-01-19T08:14:45.228Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,L Methyl Folate
"",,,false,false,Pyridoxal
HD,2018-01-19T08:14:48.115Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dehydroepiandrosterone(Dhea)
HD,2018-01-19T08:14:50.734Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Minocycline Hydrochloride
HD,2018-01-19T08:15:01.546Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Prasugrel
HD,2018-01-19T08:15:02.626Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ranolazine
HD,2018-01-19T08:15:13.971Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rasagiline
"",,,false,false,Teneligliptin
"",,,false,false,Olopatadine
HD,2018-01-19T08:15:18.215Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dimenhydrinate
HD,2018-01-19T08:15:19.199Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Benzoxonium
"",,,false,false,Melatonin
"",,,false,false,Formoterol
"",,,false,false,Nepafenac
HD,,,false,false,Pimecrolimus
NSD,2018-01-19T08:15:35.050Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Eflornithine Hydrochloride
HD,2018-01-19T08:15:35.428Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Polysiloxanes
HD,2018-01-19T08:15:35.430Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Silicon Dioxide
HD,2018-01-19T08:15:37.109Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Hyaluronic Acid
HD,2018-01-19T08:15:37.492Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Propylene Glycol
HD,2018-01-19T08:15:39.350Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Loteprednol Etabonate
HD,2018-01-19T08:15:39.536Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Azelastine
"",,,false,false,Fluticasone
HD,2018-01-19T08:15:39.878Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ipratropium
HD,2018-01-19T08:15:40.927Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Isopropyl Myristate
HD,2018-01-19T08:15:42.332Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Bicarbonate
HD,2018-01-19T08:15:42.502Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Methylparaben
HD,2018-01-19T08:15:42.505Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Propylparaben
H1D,2018-01-19T08:15:42.680Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ketamine
HD,2018-01-19T08:15:47.744Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Hyaluronidase
"",,,false,false,Travoprost
HD,2018-01-19T08:15:48.259Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Latanoprost
HD,2018-01-19T08:15:50.230Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Extractum Cepae
NSD,2018-01-19T08:15:51.651Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Magnesium Citrate
"",,,false,false,Cyclosporin
HD,2018-01-19T08:15:53.270Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Bimatoprost
HD,2018-01-19T08:15:56.495Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Idebenone
HD,2018-01-19T08:15:58.846Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dexpanthenol
HD,2018-01-19T08:15:59.024Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Carbomer
"",,,false,false,Brinzolamide
HD,2018-01-19T08:16:02.284Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Besifloxacin
"",,,false,false,Brimonidine
HD,2018-01-19T08:16:03.759Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Difluprednate
HD,2018-01-19T08:16:05.229Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Bromfenac Sodium
H1D,2018-01-19T08:16:05.922Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Proparacaine
HD,2018-01-19T08:16:07.537Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Micronized Zinc Oxide
HD,2018-01-19T08:16:10.920Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cyclotetrasiloxane Cyclopentasiloxane Dimethicone
HD,2018-01-19T08:16:13.250Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Aminexil
HD,2018-01-19T08:16:43.635Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Proanthocyanidins
HD,2018-01-19T08:16:43.819Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Chlorine
HD,2018-01-19T08:16:45.984Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Risedronate Sodium
HD,2018-01-19T08:16:49.774Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Levonorgestrel
HD,2018-01-19T08:16:49.954Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dapoxetine
HD,2018-01-19T08:16:50.506Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Levothyroxine Sodium
HD,2018-01-19T08:16:53.167Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Enclomiphene
HD,2018-01-19T08:16:53.898Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tamoxifen Citrate
HD,2018-01-19T08:16:55.892Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ulipristal Acetate
"",,,false,false,Benidipine
HD,2018-01-19T08:17:02.639Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Uniflexin
HD,2018-01-19T08:17:03.565Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Moringa Oleifera
HD,2018-01-19T08:17:03.943Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Harpagoside
HD,2018-01-19T08:17:05.402Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cetilistat
"",,,false,false,Tolperisone
HD,2018-01-19T08:17:06.687Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Menatetrenone
"",,,false,false,Dienogest
HD,2018-01-19T08:17:12.040Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Zinc Carnosine
H1D,2018-01-19T08:17:15.003Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Disulfiram
HD,2018-01-19T08:17:17.751Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Berberine
HD,2018-01-19T08:17:20.861Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,D Chiro Inositol
HD,2018-01-19T08:17:23.984Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cetyl Myristoleate
HD,2018-01-19T08:17:26.469Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cod Liver Oil
HD,2018-01-19T08:17:27.549Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nitrofurantoin
HD,2018-01-19T08:17:29.839Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Simvastatin
HD,2018-01-19T08:17:32.133Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Papain
HD,2018-01-19T08:17:35.888Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Beta Cyclodextrin
HD,2018-01-19T08:17:37.658Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Resveratrol
HD,2018-01-19T08:17:40.640Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ormeloxifene
"",,,false,false,Rosehip
HD,2018-01-19T08:17:46.413Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Rofecoxib
HD,2018-01-19T08:17:47.203Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Hyoscine Butylbromide
HD,2018-01-19T08:17:48.703Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Urokinase
HD,2018-01-19T08:17:48.901Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,N Acetylcarnosine
HD,2018-01-19T08:17:49.284Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Calcium Chloride
HD,2018-01-19T08:17:49.445Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Pralidoxime (Pam)
HD,2018-01-19T08:17:49.624Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Hydroxyapatite
H1D,2018-01-19T08:17:49.629Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cefpirome
"",,,false,false,Bisacodyl
HD,2018-01-19T08:17:51.515Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Triethanolamine
HD,2018-01-19T08:17:51.518Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Silver Colloid
HD,2018-01-19T08:17:52.049Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dapsone
HD,2018-01-19T08:17:59.182Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Alendronate
"",,,false,false,Erythropoietin
HD,2018-01-19T08:18:00.296Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Medroxyprogesterone
"",,,false,false,Dapagliflozin
"",,,false,false,Ticagrelor
"",,,false,false,Ritodrine
HD,2018-01-19T08:18:01.946Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tropicamide
HD,2018-01-19T08:18:02.930Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Homatropine
HD,2018-01-19T08:18:03.307Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cytarabine
HD,2018-01-19T08:18:05.736Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Octreotide
HD,2018-01-19T08:18:06.311Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fluorouracil
"",,,false,false,Budesonide
HD,2018-01-19T08:18:07.773Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Aprotinin
HD,2018-01-19T08:18:09.152Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Human Normal Immunoglobulin
HD,2018-01-19T08:18:11.959Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Mesna
HD,2018-01-19T08:18:14.811Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Carboprost
HD,2018-01-19T08:18:15.495Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Oxytocin
HD,2018-01-19T08:18:15.544Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,L Glutathione
HD,2018-01-19T08:18:17.379Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Netilmicin Sulphate
H1D,2018-01-19T08:18:19.354Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Buprenorphine
HD,2018-01-19T08:18:20.319Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Nanocrystaline Silver
HD,2018-01-19T08:18:20.762Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Prilocaine
NSD,2018-01-19T08:18:20.971Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Desonide
HD,2018-01-19T08:18:21.193Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Cococin Freeze Dried
HD,2018-01-19T08:18:21.195Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",true,false,Xymenynic Acid
NSD,2018-01-19T08:18:21.352Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Univestin
HD,2018-01-19T08:18:21.394Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Borage Seed Oil
HD,2018-01-19T08:18:21.396Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ceramide
H1D,2018-01-19T08:18:24.532Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Aminosalicylate
HD,2018-01-19T08:18:24.751Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Fluorometholone
HD,2018-01-19T08:18:24.830Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Diaminopyrimidine Oxide
HD,2018-01-19T08:18:24.996Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Carbidopa
HD,2018-01-19T08:18:25.258Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Apixaban
HD,2018-01-19T08:18:25.720Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pazufloxacin
H1D,2018-01-19T08:18:26.544Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cycloserine
HD,2018-01-19T08:18:28.625Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Levodropropizine
HD,2018-01-19T08:18:30.278Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Amifostine
H1D,2018-01-19T08:18:30.980Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Ethionamide
HD,2018-01-19T08:18:31.450Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sunitinib Malate
HD,2018-01-19T08:18:32.541Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Tolterodine
HD,2018-01-19T08:18:34.742Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Bethanechol
HD,2018-01-19T08:18:34.999Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Gamma Linolenic Acid
HD,2018-01-19T08:18:36.486Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Praziquantel
"",,,false,false,Clozapine
H1D,2018-01-19T08:18:40.090Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Pentazocine
HD,2018-01-19T08:18:44.900Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Veterinary Product
"",,,false,false,Zinc
HD,2018-01-19T08:18:47.171Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Choline Salicylate
HD,2018-01-19T08:18:47.217Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Cyclobenzaprine
HD,2018-01-19T08:18:50.368Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Sodium Borate
NSD,2018-01-19T08:18:53.905Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Dicycloverine Hydrochloride
HD,2018-01-19T08:18:54.331Z,"{ ""lastName"" : ""User"", ""_id"" : 100001, ""firstName"" : ""System"" }",false,false,Decapeptide (Glycol
